record_type,run_id,dgp,N,T,replication,method,target,primary_status,status,completed_dgp_replication,point_estimate_valid,inference_valid,retained_for_bias_rmse,retained_for_coverage,retained_for_rejection,supplied_rank_vector,selected_rank_vector,cap_pilot_rank,candidate_coverage,rank_selection_diagnostics,expected_fit_count,semantic_replication_id,dgp_realization_hash,replication_runtime_seconds,exception_type,exception_message,unconstrained_outside_box,constrained_fallback_used,boundary_active,constrained_solver_status,estimate,truth,standard_error,variance,extreme_estimate_flag,true_rank_vector,rank_classification,pilot_accepted,final_postrefit_valid
replication,f6c655e22d7c8930,2,100,200,2,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp2_N100_T200_r00002_truth1-0-2,6918b3ebdccfcc95de9c3aaac3732a7856d1154e891357a8567284275ce8be67,33.196724900000845,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,False,False,False,not_needed_interior_fast_path,,,,,False,"(1,0,2)",unresolved,False,False
replication,f6c655e22d7c8930,2,100,200,0,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp2_N100_T200_r00000_truth1-1-1,16ef758278573301bf7be4d84e6eabba1064adca50255f465f3866a1f838f71a,187.36931530000584,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,True,True,True,success,,,,,False,"(1,1,1)",unresolved,False,False
replication,f6c655e22d7c8930,2,100,200,1,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp2_N100_T200_r00001_truth1-1-1,191e5149e71a60d357b5a1a8aece53629252d03053c58c815f7362e385210f8d,39.36672360000375,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,False,False,False,not_needed_interior_fast_path,,,,,False,"(1,1,1)",unresolved,False,False
replication,f6c655e22d7c8930,2,100,200,2,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp2_N100_T200_r00002_truth1-1-1,9d0ebabc0879c1487d711260922705b03c7ec71b23cd8634a10388faa3eb4306,39.18567169999005,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,False,False,False,not_needed_interior_fast_path,,,,,False,"(1,1,1)",unresolved,False,False
replication,f6c655e22d7c8930,2,100,200,0,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp2_N100_T200_r00000_truth2-1-1,49d11da4dcdb6bc07a09eb8bdf421ef3cba9e0b1fcf363b97edf6fc444a0fccf,55.34588330000406,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,False,False,False,not_needed_interior_fast_path,,,,,False,"(2,1,1)",unresolved,False,False
replication,f6c655e22d7c8930,2,100,200,1,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp2_N100_T200_r00001_truth2-1-1,d06fc4c93996b40b5b23a189b350c7957d5db564b099250073e31a3b54ae2c7d,55.45007769999211,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,False,False,False,not_needed_interior_fast_path,,,,,False,"(2,1,1)",unresolved,False,False
replication,f6c655e22d7c8930,2,100,200,2,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp2_N100_T200_r00002_truth2-1-1,0e4477c8e3003c9a03028f5199fd2a2f07f37c5ed21ffe24756e7e7a4774e596,56.73229300000821,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,False,False,False,not_needed_interior_fast_path,,,,,False,"(2,1,1)",unresolved,False,False
replication,f6c655e22d7c8930,2,200,100,0,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp2_N200_T100_r00000_truth1-0-2,e824ae9ea79b477fad8a21ac25b60167efe50ae359e2f21254f61155c5074052,84.07454390000203,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,True,True,True,constrained_optimality_failure,,,,,False,"(1,0,2)",unresolved,False,False
replication,f6c655e22d7c8930,2,200,100,1,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp2_N200_T100_r00001_truth1-0-2,ea484033b6ced9f4d12ce18a114d1d9cb61293b7f91d1b5ae6e60b05f40d2daf,31.522465900008683,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,False,False,False,not_needed_interior_fast_path,,,,,False,"(1,0,2)",unresolved,False,False
replication,f6c655e22d7c8930,2,200,100,2,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp2_N200_T100_r00002_truth1-0-2,bc3c545c4896df4e5282c4b1fae42c9eddad5439a272a958d9dc730ef5d4d9c8,84.6563654000056,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,True,True,True,constrained_optimality_failure,,,,,False,"(1,0,2)",unresolved,False,False
replication,f6c655e22d7c8930,2,200,100,0,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp2_N200_T100_r00000_truth1-1-1,e6ea427fec570bb01a2098a07b0731b37baddd0646dadb21389c3a2816073040,101.30023449999862,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,True,True,True,constrained_optimality_failure,,,,,False,"(1,1,1)",unresolved,False,False
replication,f6c655e22d7c8930,2,200,100,1,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp2_N200_T100_r00001_truth1-1-1,41fbfc77facc355d93214584711dd21582e002f2768a93edf6049c1dfd42c202,40.25351280000177,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,False,False,False,not_needed_interior_fast_path,,,,,False,"(1,1,1)",unresolved,False,False
replication,f6c655e22d7c8930,2,200,100,2,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp2_N200_T100_r00002_truth1-1-1,ea511d71a0185954ca2df7615a9f96906e1917c1ce33b94625c06a3d75948d78,135.1588519999932,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,True,True,True,success,,,,,False,"(1,1,1)",unresolved,False,False
replication,f6c655e22d7c8930,2,200,100,0,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp2_N200_T100_r00000_truth2-1-1,de2c65f30d0d163abafeca5ada4dde38390daa5a1d6777219b8b5b94776e66a0,55.617114300010144,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,False,False,False,not_needed_interior_fast_path,,,,,False,"(2,1,1)",unresolved,False,False
replication,f6c655e22d7c8930,2,200,100,1,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp2_N200_T100_r00001_truth2-1-1,f620c61b48d96e77b53e6cdf31e920385e881b98703cc8760dc3ec1675df5d00,57.58688899999834,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,False,False,False,not_needed_interior_fast_path,,,,,False,"(2,1,1)",unresolved,False,False
replication,f6c655e22d7c8930,2,200,100,2,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp2_N200_T100_r00002_truth2-1-1,4e78cdfbce8b87feec40d75b99658784fea881a1c38a108a26950f0ccbe43e5b,58.08354710000276,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,False,False,False,not_needed_interior_fast_path,,,,,False,"(2,1,1)",unresolved,False,False
replication,f6c655e22d7c8930,2,200,200,0,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp2_N200_T200_r00000_truth1-0-2,605e2d2c18e269edde5a0adb805bdc56e7c23caf2ba3f8327979841d67a82e7f,59.253491499999654,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,False,False,False,not_needed_interior_fast_path,,,,,False,"(1,0,2)",unresolved,False,False
replication,f6c655e22d7c8930,2,200,200,1,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp2_N200_T200_r00001_truth1-0-2,76bb89f54d80ebc9b2f06372516708fcf9742c1750434684fdf20b98e84d6e2c,59.28010380000342,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,False,False,False,not_needed_interior_fast_path,,,,,False,"(1,0,2)",unresolved,False,False
replication,f6c655e22d7c8930,2,200,200,2,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp2_N200_T200_r00002_truth1-0-2,a9988aaf07d3bb71eb9ddb1ad5ed059f550dea9eb49b6a903a97b83664348b95,59.483583799999906,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,False,False,False,not_needed_interior_fast_path,,,,,False,"(1,0,2)",unresolved,False,False
replication,f6c655e22d7c8930,2,200,200,0,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp2_N200_T200_r00000_truth1-1-1,3c10c691d0f0d988f4df08f58951a9d735635005ec39e3f6ebc85963f73c2b8c,70.80995419999817,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,False,False,False,not_needed_interior_fast_path,,,,,False,"(1,1,1)",unresolved,False,False
replication,f6c655e22d7c8930,2,200,200,1,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp2_N200_T200_r00001_truth1-1-1,b13621529b1cb9a398a0bc19bf79c3b1be7a4778149b3eb43dde790cf866a654,72.27651870000409,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,False,False,False,not_needed_interior_fast_path,,,,,False,"(1,1,1)",unresolved,False,False
replication,f6c655e22d7c8930,2,200,200,2,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp2_N200_T200_r00002_truth1-1-1,016017090939bcbd1141d798afacb33e1cc6e09a3a484cfa2da3a3c24a51cccc,71.51647040000535,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,False,False,False,not_needed_interior_fast_path,,,,,False,"(1,1,1)",unresolved,False,False
replication,f6c655e22d7c8930,2,200,200,0,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp2_N200_T200_r00000_truth2-1-1,c5c821296c417a213b83500c766b2251f895494dcb4ee4319091c4c3033e5240,101.56570300000021,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,False,False,False,not_needed_interior_fast_path,,,,,False,"(2,1,1)",unresolved,False,False
replication,f6c655e22d7c8930,2,200,200,1,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp2_N200_T200_r00001_truth2-1-1,12b2f2e8e7072d357697600dc9e6ed53c2c08fcc4f8a30b2424cd5b866d92ab0,102.96542180000688,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,False,False,False,not_needed_interior_fast_path,,,,,False,"(2,1,1)",unresolved,False,False
replication,f6c655e22d7c8930,2,200,200,2,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp2_N200_T200_r00002_truth2-1-1,fe3ff4dd3feb66d1c64abfb03364f3e7e50a7a2db26926be127bf91245f4c83e,102.01963360000809,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,False,False,False,not_needed_interior_fast_path,,,,,False,"(2,1,1)",unresolved,False,False
replication,f6c655e22d7c8930,2,50,50,0,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp2_N50_T50_r00000_truth1-0-2,8c3eaa4540149a10c265e2f706af6c46b8b42ad6d1de28eadfd9a308e5ad39e8,42.56090419999964,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,True,True,True,constrained_optimality_failure,,,,,False,"(1,0,2)",unresolved,False,False
replication,f6c655e22d7c8930,2,50,50,1,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp2_N50_T50_r00001_truth1-0-2,84c1d52e77527dfb8a7470e09e979a735ca22841a88fb4b4bc64ca7d7b115532,41.410146199996234,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,True,True,True,constrained_optimality_failure,,,,,False,"(1,0,2)",unresolved,False,False
replication,f6c655e22d7c8930,2,50,50,2,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp2_N50_T50_r00002_truth1-0-2,a8bf58941d26a463337f643f1b32a49c65132448a374e4e3d4b89011f1bc4f1e,42.37408019999566,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,True,True,True,constrained_optimality_failure,,,,,False,"(1,0,2)",unresolved,False,False
replication,f6c655e22d7c8930,2,50,50,0,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp2_N50_T50_r00000_truth1-1-1,684950ff8eb1376e292f0d49a851010015a7773784d9463813b28eb1efccfef5,42.300313100000494,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,True,True,True,constrained_optimality_failure,,,,,False,"(1,1,1)",unresolved,False,False
replication,f6c655e22d7c8930,2,50,50,1,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp2_N50_T50_r00001_truth1-1-1,cb95dc795466f11108edb308bd460cfa8060a1507f0341a3daf4151e77a624b7,43.68819030000304,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,True,True,True,constrained_optimality_failure,,,,,False,"(1,1,1)",unresolved,False,False
replication,f6c655e22d7c8930,2,50,50,2,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp2_N50_T50_r00002_truth1-1-1,fa914e3f5845a147af82cefd671fc5adc4306e23fdc520c0db950d3b3e095a27,45.924322299993946,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,True,True,True,constrained_optimality_failure,,,,,False,"(1,1,1)",unresolved,False,False
replication,f6c655e22d7c8930,2,50,50,0,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp2_N50_T50_r00000_truth2-1-1,c8b2c4c8d3db0eb1ebecc614d92ab317c04d5b615139c49763617421bb05ce0e,52.98593179999443,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,True,True,True,constrained_optimality_failure,,,,,False,"(2,1,1)",unresolved,False,False
replication,f6c655e22d7c8930,2,50,50,1,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp2_N50_T50_r00001_truth2-1-1,c462fbaaa082acb77a1e20ee7efdb8af5de194fc00627cb1467fdd8eedb04b5c,75.74101200001314,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,True,True,True,constrained_optimality_failure,,,,,False,"(2,1,1)",unresolved,False,False
replication,f6c655e22d7c8930,2,50,50,2,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp2_N50_T50_r00002_truth2-1-1,d59b983adc95312e4d4145ab0854d057bcf779a735ea779fc6eeba0dda9476cd,13.228323599993018,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,False,False,False,not_needed_interior_fast_path,,,,,False,"(2,1,1)",unresolved,False,False
replication,f6c655e22d7c8930,3,100,100,0,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp3_N100_T100_r00000_truth1-0-2,7729c3dacbe951db072a1d85344b5001dddf1ccad2d10b3062e13b8d4069af43,18.42932870000368,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,False,False,False,not_needed_interior_fast_path,,,,,False,"(1,0,2)",unresolved,False,False
replication,f6c655e22d7c8930,3,100,100,1,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp3_N100_T100_r00001_truth1-0-2,ed837e1214c4fce8ec8a1429216ed7415d881faf83e6f8fcc94192e40c33af91,49.09491610000259,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,True,True,False,constrained_optimality_failure,,,,,False,"(1,0,2)",unresolved,False,False
replication,f6c655e22d7c8930,3,100,100,2,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp3_N100_T100_r00002_truth1-0-2,08a3cb6530dd46358cbf50e556435129ea0317be564bdf807dd69e0375b7712b,79.98688939999556,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,True,True,True,constrained_optimality_failure,,,,,False,"(1,0,2)",unresolved,False,False
replication,f6c655e22d7c8930,3,100,100,0,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp3_N100_T100_r00000_truth1-1-1,fd107c8b221f93789bdd233025e491bc4f80a0115ab36e21336b935e248bfe5d,90.08042630000273,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,True,True,True,constrained_optimality_failure,,,,,False,"(1,1,1)",unresolved,False,False
replication,f6c655e22d7c8930,3,100,100,1,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp3_N100_T100_r00001_truth1-1-1,9a3d7ea3c883e240f02ba836d60c8f0b495257549763736212cc4359d02e7125,137.5902100999956,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,True,True,True,constrained_optimality_failure,,,,,False,"(1,1,1)",unresolved,False,False
replication,f6c655e22d7c8930,3,100,100,2,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp3_N100_T100_r00002_truth1-1-1,c56ab33d5dfe03504e36b069d2baa05d654b9f417cd08f2c20d16d6b61cc314e,142.58297189998848,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,True,True,True,constrained_optimality_failure,,,,,False,"(1,1,1)",unresolved,False,False
replication,f6c655e22d7c8930,3,100,100,0,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp3_N100_T100_r00000_truth2-1-1,72ccdf2208656cf8d0e8f17784483796340f2822d0adf450f399ee722d91269b,66.26248370000394,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,True,True,True,success,,,,,False,"(2,1,1)",unresolved,False,False
replication,f6c655e22d7c8930,3,100,100,1,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp3_N100_T100_r00001_truth2-1-1,bf52ac2c69653400b8fba456e3259d77b10c6b645457d20e396dcb889ca348dd,32.32519339999999,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,False,False,False,not_needed_interior_fast_path,,,,,False,"(2,1,1)",unresolved,False,False
replication,f6c655e22d7c8930,3,100,100,2,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp3_N100_T100_r00002_truth2-1-1,e46790c460234781ea234719d489f8e586ed097c7781cdb83c988fbe26db318b,31.78479679999873,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,False,False,False,not_needed_interior_fast_path,,,,,False,"(2,1,1)",unresolved,False,False
replication,f6c655e22d7c8930,3,100,200,0,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp3_N100_T200_r00000_truth1-0-2,1ad2b3494e590a59b59051dbe6a12ad954fad47c599f47af3e34d9d9c615b029,34.00909500000125,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,False,False,False,not_needed_interior_fast_path,,,,,False,"(1,0,2)",unresolved,False,False
replication,f6c655e22d7c8930,3,100,200,1,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp3_N100_T200_r00001_truth1-0-2,399e6ab5d06b1cd2517da02e4a53f0b39b35296238e4e18375539caeaab634bd,34.1549909000023,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,False,False,False,not_needed_interior_fast_path,,,,,False,"(1,0,2)",unresolved,False,False
replication,f6c655e22d7c8930,3,100,200,2,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp3_N100_T200_r00002_truth1-0-2,88a42445c7e1560e49f4e500fd9034ac27d39704702fc8309785b03e293823ec,85.97832539999217,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,True,True,True,constrained_optimality_failure,,,,,False,"(1,0,2)",unresolved,False,False
replication,f6c655e22d7c8930,3,100,200,0,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp3_N100_T200_r00000_truth1-1-1,b6184fe5b74e92aacbcfe7dac7474f098a1f449e77f9c0ee227a4f1f5e278fae,181.01291020000644,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,True,True,True,constrained_optimality_failure,,,,,False,"(1,1,1)",unresolved,False,False
replication,f6c655e22d7c8930,3,100,200,1,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp3_N100_T200_r00001_truth1-1-1,a91a79a2dbe3c80fde878f39445160d8cde6eaaf132ac8f08c825c51f4b20291,175.16644610000367,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,True,True,True,constrained_optimality_failure,,,,,False,"(1,1,1)",unresolved,False,False
replication,f6c655e22d7c8930,3,100,200,2,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp3_N100_T200_r00002_truth1-1-1,992f1d0e9fc8bbbcc1419eb8ccebe8ba694d4b2d26bc4117966992b65bc1ece0,176.76406719999795,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,True,True,True,success,,,,,False,"(1,1,1)",unresolved,False,False
replication,f6c655e22d7c8930,3,100,200,0,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp3_N100_T200_r00000_truth2-1-1,a97b1b7b93eed51d78398c4854fca7d845e8cec060e960cc85218bf40f224a12,44.80270030000247,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,False,False,False,not_needed_interior_fast_path,,,,,False,"(2,1,1)",unresolved,False,False
replication,f6c655e22d7c8930,3,100,200,1,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp3_N100_T200_r00001_truth2-1-1,2a7ba6a5eba0ebb4e5c335a15902d2786bdb5489cb18d89f551e7c9b2295a9e5,43.651008300003014,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,False,False,False,not_needed_interior_fast_path,,,,,False,"(2,1,1)",unresolved,False,False
replication,f6c655e22d7c8930,3,100,200,2,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp3_N100_T200_r00002_truth2-1-1,f1442e1c5138fa254236f2cf04765bff349c46698394e69d8e655aef9785ce88,40.6833789999946,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,False,False,False,not_needed_interior_fast_path,,,,,False,"(2,1,1)",unresolved,False,False
replication,f6c655e22d7c8930,3,200,100,0,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp3_N200_T100_r00000_truth1-0-2,eafaae57bd583f1533d2923ba12565cda7afbfb950d2fe4ebc5e8ba0f7a67489,32.47058020000986,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,False,False,False,not_needed_interior_fast_path,,,,,False,"(1,0,2)",unresolved,False,False
replication,f6c655e22d7c8930,3,200,100,1,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp3_N200_T100_r00001_truth1-0-2,fd5020a16b52bb1fb0cc1d8cbe92add92dd8434d4829a584183273357a1e40dc,133.2610801999981,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,True,True,True,constrained_optimality_failure,,,,,False,"(1,0,2)",unresolved,False,False
replication,f6c655e22d7c8930,3,200,100,2,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp3_N200_T100_r00002_truth1-0-2,47536d5883ab2dda0274159429c353f019202f558c070d287c7dbac236d12914,31.38977329999034,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,False,False,False,not_needed_interior_fast_path,,,,,False,"(1,0,2)",unresolved,False,False
replication,f6c655e22d7c8930,3,200,100,0,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp3_N200_T100_r00000_truth1-1-1,df6082d25a36ea37cec3cfb2d795ffe11ef7036a826bf23c59e0541987916269,46.508805300007225,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,False,False,False,not_needed_interior_fast_path,,,,,False,"(1,1,1)",unresolved,False,False
replication,f6c655e22d7c8930,3,200,100,1,selected_rank,__replication__,rank_selection_numerically_unresolved,rank_selection_numerically_unresolved,True,False,False,False,False,False,,,,,,3,dgp3_N200_T100_r00001_truth1-1-1,aae448e22b23fd112fc9c384556efb328d59212da9cc9bc9db11d91929563343,252.39012700000603,,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,True,True,True,constrained_optimality_failure,,,,,False,"(1,1,1)",unresolved,False,False
